sample,true_class,true_m1,true_m2,true_mc,true_chi_eff,recovered_m1,recovered_m2,recovered_mc,recovered_chi_eff,route,confidence,bucket,waveform_samples
249,BBH,41.28794279581454,16.193365136016904,22.038949182768338,0.3104606613618816,42.56249569071208,16.27648850685231,22.408854017895216,0.2885035360338881,BBH,high,match,
250,BNS,1.7701869494441829,1.615551063958455,1.4718827808751949,0.022382460673488702,1.7419293362931296,1.6223811768518681,1.4632914828803194,0.03134180100353195,BNS,higher,match,
251,BNS,1.4482160875711663,1.1188729376700015,1.1063188095755871,-0.009315747016269546,1.4500321013993827,1.1212792793487325,1.108214718299343,-0.00015136737393706254,BNS,higher,match,
252,BBH,27.61304222008157,14.44644657167852,17.208870943515738,-0.25339278368630636,27.719728842472048,15.083975570851727,17.639513682075084,-0.25369848490976776,BBH,high,match,
253,BNS,1.8239123610507963,1.2115162326795583,1.2887121358415945,0.03959136255239889,1.8357345678242538,1.1921609101456476,1.2819133852022133,0.037389105135310345,AMBIGUOUS,medium,ambiguous,
254,BBH,41.82023086822658,26.50898519740837,28.836757783017788,0.035021704395187224,44.08185649723999,26.71800199767477,29.69147923182054,0.009539341728783643,BBH,high,match,
255,BNS,1.5978560332062037,1.4877914641648855,1.342080491578363,-0.021804632658745705,1.5958264788339613,1.5095576273776043,1.3510709404749226,-0.04078879931752896,BNS,higher,match,
256,BNS,1.1859744198757092,1.0601191853104084,0.97582612140471,0.014919454118510929,1.1683304192461001,1.0490613228460317,0.9634994050331094,0.0172985412980694,BNS,higher,match,
257,BBH,26.70692020831015,25.02154366344347,22.501777630524394,-0.6392616020288667,25.793956904808365,24.65203722627386,21.951142742349077,-0.6536695162000881,BBH,higher,match,
258,BBH,23.727275603028087,8.55902913631236,12.100400906074682,0.3637909090775402,23.955545597064162,8.645942388530491,12.220347558278114,0.370565784299165,BBH,higher,match,
259,BNS,1.3390158575732602,1.2222111281274197,1.1134470232083402,0.00024212279648781006,1.2924046355240222,1.2226348596604335,1.0942289654850297,-0.004799604397591352,BNS,higher,match,
260,BBH,29.172769174706836,12.176133375415528,16.106435359278148,-0.5577578654287781,29.194243541297144,12.218264535561621,16.142014886909386,-0.5847157039798776,BBH,higher,match,
261,BNS,1.6269523404322688,1.2433539550364776,1.235936385776169,-0.007295289291591712,1.6211975108540644,1.2456118864059367,1.2349558718482208,0.008962297604093427,BNS,higher,match,
262,BNS,1.9097975765175446,1.722081430096817,1.5783319155959203,-0.026566289994945348,1.93998740745365,1.7558199446008123,1.6062955946713446,0.003925625136878158,BNS,higher,match,
263,BBH,30.29041286207905,8.200850556205305,13.183357254435014,0.3193073357631324,29.897084024258454,7.957193116595805,12.888733583187514,0.31865355181816674,BBH,higher,match,
264,BNS,1.8424550014526675,1.7321387087804385,1.5550429791917253,-0.021170996697575533,1.8638010207588998,1.80786309361909,1.597962051978211,-0.013172847747950788,BNS,higher,match,
265,BBH,13.464690265460808,7.869729986084781,8.897695733306678,0.03128787999314868,13.183562593925021,7.863576027030352,8.805481582114615,0.019624518450871792,BBH,high,match,
266,BNS,1.9720701771308857,1.6884050194852807,1.5875664279367971,-0.002918852789600524,1.9914870582974185,1.667451284409535,1.5851390596288177,-0.026760895048188644,BNS,higher,match,
267,BNS,1.004857337777279,1.0035434040486066,0.8742069740627672,0.03527513287153931,1.0184258190884097,0.9557493013994922,0.8587898428366625,0.034791182840877,BNS,very_high,match,
268,BBH,24.401793071350177,16.605529430479326,17.459523915336405,0.6997672093854671,24.018792655434368,16.651428817337706,17.351870566437665,0.7020704029989294,BBH,higher,match,
269,BBH,17.936285834679033,7.2578622234891315,9.737888693294437,0.29909217154163686,17.7728929972431,7.318301076557969,9.740848152445295,0.28578813953865617,BBH,high,match,
270,BBH,16.822831838667508,16.657663840319447,14.573019383605551,-0.4742953322851261,16.63894557095565,15.996640023880833,14.202161986980457,-0.4614409046101752,BBH,higher,match,
271,BNS,1.8267623598949472,1.1145731837461137,1.2347114409827245,0.0027434424637423622,1.852245267788626,1.165340441862264,1.2722101744898113,0.002647298055014177,AMBIGUOUS,medium,ambiguous,
272,BNS,1.0691381624661145,1.050324347366974,0.9225060244812919,0.00039689073360478163,1.104363901328482,1.0889758585520761,0.9546783861936674,-0.012153614753829855,BNS,higher,match,
273,BNS,1.0237565064571865,1.001337225549074,0.8814084223085827,0.004759281849262477,1.014855978165635,1.0087342650437559,0.8808139764615962,0.018858425070146633,BNS,higher,match,
274,BNS,1.9890919394999025,1.1484919344613833,1.3060223689936887,0.0045572881194622175,2.0435447090645167,1.1497768523103047,1.3235796832603948,0.01401142052966125,AMBIGUOUS,medium,ambiguous,
275,BBH,16.84927770154185,9.959808941706813,11.200643480115568,-0.12141808261062689,16.99063131085649,10.210353702538015,11.392872983329177,-0.10612930674519379,BBH,high,match,
276,BBH,11.74736650703273,10.884407357978072,9.842455603097486,-0.19698915813738788,11.982237249012629,10.688028455775436,9.848497690963699,-0.203838941708712,BBH,high,match,
277,BNS,1.0086172571337522,1.0004071683195832,0.8744699101438086,0.03742592299830732,1.0254515945056606,1.0214056868885246,0.8909442910297185,0.06067108148495173,BNS,higher,match,
278,BNS,1.3592043972677377,1.0039277999058467,1.0145997415541976,0.02634452382607861,1.3544100497590696,0.9900380623831718,1.0056181668140487,0.04992847510279263,BNS,higher,match,
279,BBH,31.8400294712123,26.26457261883564,25.151516357469223,0.5057856190582486,31.085303231752793,25.11605333628034,24.29710571076725,0.5091972745877734,BBH,higher,match,
280,BBH,46.937496615349836,33.59700721077131,34.47433614184774,0.38710554879155185,47.38841040309321,35.2982956050731,35.52780592568494,0.404957845384336,BBH,higher,match,
281,BNS,1.527636360604482,1.0355491331586353,1.0908333583835872,0.010517716450452427,1.5203514798155349,1.033171969046742,1.087031175320581,0.02656737722205206,AMBIGUOUS,medium,ambiguous,
282,BBH,8.08793856989865,7.136381225015003,6.611225216589864,0.3048960886036672,8.043664547808453,7.249184658799319,6.645814067468063,0.2849307757148625,BBH,high,match,
283,BBH,36.37731478234681,35.0271986487212,31.07395219651823,0.20033126276334146,37.194418120385514,34.99567752719416,31.405071137269715,0.18626043087988156,BBH,high,match,
284,BNS,1.5394377586643895,1.259672065375009,1.2110659453465897,-0.016356685723910948,1.5337942550756887,1.2434422426290908,1.200917190649352,-0.013728374008074327,BNS,higher,match,
285,BNS,1.7202160290026638,1.4620525792079162,1.3796858870905984,0.021421432941726444,1.7400323971336482,1.4367315863959962,1.3751902812059404,0.006122008436674489,BNS,higher,match,
286,BBH,44.28442469307682,31.676149725712282,32.51414876342245,-0.32049525847357174,42.7762932689294,30.76302085091926,31.494546707448,-0.29517678461395097,BBH,high,match,
287,BBH,31.611317438826937,14.010364377353516,18.0277263691042,0.11931811124717037,30.434621751306036,13.931700832577274,17.660888252620218,0.1424697491114037,BBH,high,match,
288,BBH,13.686133529271679,8.243259314377436,9.188032430014053,0.44660352058995445,14.184871350411775,7.992301647306229,9.194267265838555,0.4633070760839489,BBH,higher,match,
289,BNS,1.3833427934105078,1.2961345336064678,1.1655688142604783,-0.003197783837815385,1.3369737310002017,1.2706498864366083,1.134593482753478,0.009092807358533359,BNS,higher,match,
290,BBH,44.76498267076173,25.76294559995241,29.34189353471743,-0.11541046812913307,45.498540261587486,27.104487253898654,30.36912291967321,-0.1279235294647139,BBH,high,match,
291,BBH,47.77233214112177,40.46470016804241,38.24912313117474,-0.5207488095502916,48.28935378382489,39.794941204739914,38.12658086007235,-0.522001763760132,BBH,higher,match,
292,BBH,23.88944151944414,7.256314245064256,11.083411882637742,-0.5945068173685106,23.262024651260955,7.233876160059979,10.933591793938087,-0.6150580914488714,BBH,higher,match,
293,BNS,1.2151312180782745,1.0351108528818544,0.9757086975464503,-0.00264862814672803,1.215523205198899,1.0255665867519947,0.9712799390435152,-0.004302035416133888,BNS,higher,match,
294,BNS,1.8290875833359028,1.5233913155732908,1.4519590754503047,0.012881039062025897,1.856968337638213,1.5148582332941936,1.4585887130754795,0.024961317698439796,BNS,higher,match,
295,BBH,40.16596277310897,18.267479107401986,23.226821737888404,-0.5314000211782028,40.252002306072434,18.577280480005225,23.460813410113023,-0.5100442117438794,BBH,higher,match,
296,BNS,1.1729273077669315,1.05527890599554,0.9682598786801718,-0.008794793264814525,1.224785728822139,1.0527022549607774,0.9879345719609882,-0.037727238581872144,BNS,higher,match,
297,BBH,36.17472061647484,5.780621332866413,11.686120795594238,-0.33579526112510677,36.525219972804884,5.921405496789388,11.897123003130938,-0.3151716846370602,BBH,higher,match,
298,BNS,1.6039446649786266,1.2392014954930615,1.2252901684970998,-0.04331627500555061,1.6108802717212507,1.2591496795112607,1.237961354317037,-0.047056758443479826,BNS,higher,match,
299,BBH,38.79539387971511,32.94118096256275,31.10022069066588,0.1272191422980967,38.628384010249164,34.11539820964151,31.590392031093714,0.10923028992997687,BBH,high,match,
300,BNS,1.1946282116049223,1.0007579107458877,0.9511190846647225,-0.010529546297757748,1.181678838402287,1.023740444753871,0.9570075371069353,-0.002540281397799552,BNS,higher,match,
301,BNS,1.8931303060700324,1.5828275893020136,1.505752421532648,-0.02977312159860091,1.8603661712581834,1.5314830325314333,1.4680439810891086,-0.017398381127003322,BNS,higher,match,
302,BBH,23.50414296720016,17.349607433244632,17.53937272755584,0.13240530176652118,23.275159231706922,17.24138359665522,17.400125829559013,0.14126472137072846,BBH,high,match,
303,BBH,34.97235346711169,15.526977727623763,19.963190369955495,0.5854822408796114,33.51398653550332,15.647789287661231,19.65540222881009,0.5657706449743043,BBH,higher,match,
304,BNS,1.8608861685209939,1.7085675268612892,1.551996805380773,0.03903397513399575,1.9103171342300853,1.7660568460940205,1.598755873629552,0.041764319265930265,BNS,higher,match,
305,BNS,1.422495083918152,1.2367552162024884,1.1541144312636848,-0.018253473373854096,1.4871614778829885,1.2525841040243033,1.1872904291292483,-0.0005426417148317554,BNS,higher,match,
306,BBH,28.443903474009808,15.047891005118663,17.83189238003918,-0.19819166556237286,29.22459893668564,14.7496098088898,17.868078346622156,-0.1815904234014798,BBH,high,match,
307,BBH,30.86910689124804,27.323134632983646,25.2731709374229,0.1093448777370327,31.739715718587064,27.49221720654233,25.702566909655996,0.10320895165450038,BBH,high,match,
308,BNS,1.4201628545246385,1.341977137009786,1.2017131746561043,0.010285355927696027,1.4553227831607216,1.3496771634409828,1.2199076796679011,0.0005550882992586505,BNS,higher,match,
309,BBH,15.15988373298198,13.5413753473862,12.469096852395124,-0.16737918215999897,15.517340019740303,13.298309563586526,12.498058299192797,-0.17984516977851064,BBH,high,match,
310,BBH,30.866932905805196,17.086928855940645,19.821192350849213,0.08763869361365396,30.624796625310758,16.4523851112022,19.356157925499435,0.08058057322298877,BBH,high,match,
311,BNS,1.4721444510206463,1.3861364034454582,1.2434629720303179,0.0049595645368052995,1.45203225491582,1.428756148801405,1.2538868669785688,0.0011706865390596888,BNS,higher,match,
312,BBH,38.26275448670251,12.942657785484277,18.83721289709414,0.10589609297782177,38.3317474579494,12.687366420589587,18.64710766375853,0.107803871013272,BBH,high,match,
313,BNS,1.9869445812038946,1.8634293045898835,1.6749375709903207,-0.0017724301568295276,1.973862164600878,1.855455573428296,1.6658509809060587,-0.0005571938352682714,BNS,higher,match,
314,BBH,22.453881128717924,19.17773434491292,18.053797953135483,0.15755276591659492,22.383635742744687,19.806899845800363,18.323366716500924,0.15143762727584562,BBH,high,match,
315,BBH,48.73974542157966,15.814939570250283,23.4522720103696,-0.44371201722062703,49.99390693079679,15.5534208494918,23.503622452183,-0.44545119593648125,BBH,higher,match,
316,BNS,1.556486090510794,1.2850817265863925,1.2300817924820044,0.010295813253715288,1.5346926694241425,1.276153419954647,1.2172707073904665,-0.009223371128024797,BNS,higher,match,
317,BNS,1.1366633207788301,1.0537711503151659,0.9526225049064876,-0.003535007894749748,1.1217561299470837,1.0683355862146318,0.9529524421173119,0.006045806339921048,BNS,higher,match,
318,BBH,13.168539864936218,9.326264894253994,9.619018854605939,0.24354808604401804,12.701474263908763,9.410946564648162,9.496535714012673,0.25351266207175066,BBH,high,match,
319,BNS,1.3605651107758505,1.2822364321729025,1.1497397727708005,-0.03032418790871918,1.3127690918931023,1.2760875696106793,1.1267295688738206,-0.036115635662764094,BNS,higher,match,
320,BBH,8.63534137720147,8.206653595027436,7.328054004239758,0.5322916755377176,8.800163849490843,8.287944265094911,7.43402045069372,0.5373450034385863,BBH,higher,match,
321,BBH,46.359934905497234,9.15758343516536,16.89928040314667,-0.3589908609239214,47.45972468923468,9.196203638908253,17.11241108267511,-0.35961862592402105,BBH,higher,match,
322,BBH,12.280210600651959,10.820620147504718,10.031116175666604,-0.008575511902486123,12.26184703858799,10.573865241796668,9.907199006332325,-0.0022669648334984424,BBH,high,match,
323,BBH,16.68840134389866,6.5805215493711975,8.934078717776062,-0.6190492501529131,16.747044538474363,6.750289752949822,9.073036022508779,-0.6428405292542757,BBH,higher,match,
324,BNS,1.5391682923569978,1.5040996095453876,1.324553751084216,0.010804325903106843,1.5002448699606483,1.468915410584412,1.2923157403462702,0.01476140315265815,BNS,higher,match,
325,BBH,31.084912368952672,21.34913786380734,22.347827596392566,-0.02223369972816712,30.938719624082427,22.398765496641193,22.857532444677336,-0.006576521845639477,BBH,high,match,
326,BNS,1.1190241499821685,1.0291329512546143,0.934056953782105,0.0021488670890810226,1.1424353046034847,1.0194618750421878,0.9391923702066397,0.007154995949168542,BNS,higher,match,
327,BBH,6.797590952793192,5.0508579926487345,5.08978937742933,-0.09446556169206256,6.944284276026154,4.929881025017321,5.078760574754288,-0.07933205190506532,BBH,high,match,
328,BBH,7.432444022836964,7.325077243053599,6.42338021786404,0.5772723478158399,7.564611803170857,7.245672833866313,6.444756879162379,0.555118211345693,BBH,higher,match,
329,BBH,14.987931780242707,9.506707576244915,10.338294415019245,0.16627459611487777,15.160805091840869,9.460252316672307,10.368445527320336,0.15871502430749387,BBH,high,match,
330,BBH,7.0548028446517765,6.617008884440252,5.947339705443678,-0.10314498058342457,7.267082810213796,6.529522882836558,5.995017896803117,-0.0878662086115597,BBH,high,match,
331,BNS,1.0642088515654644,1.0492807697481106,0.9199222524890299,-0.01216607914537067,1.0519342988334428,1.0398480833645551,0.9104829273431784,0.0016364614890364568,BNS,higher,match,
332,BNS,1.6608681959247993,1.285284297332327,1.2698416801526502,0.012132169727616954,1.6794808541522919,1.278664538268548,1.2733714364015505,0.013195208629918393,BNS,higher,match,
333,BBH,23.668340248677435,7.312202399061804,11.084390071464748,-0.0879721599499954,23.26336242509375,7.328099441913512,11.012305685166922,-0.0700712692423458,BBH,high,match,
334,BNS,1.2495481759387204,1.0295677786007797,0.9864872672204954,-0.02571060814697753,1.2390392672685488,1.0185761966043587,0.9770508379249564,-0.030464634871371275,BNS,higher,match,
335,BNS,1.0935663856088007,1.0514309532343182,0.9334481400944363,-0.006341784019415126,1.0598684765235546,1.0577167891965302,0.9217319519544948,-0.00967239781157187,BNS,higher,match,
336,BBH,11.594607192956323,11.471133223405214,10.039774032156965,0.1823917168049058,12.172929272942758,11.261159699868477,10.191012042548707,0.20210523479512313,BBH,high,match,
337,BNS,1.6230715035620356,1.261742098654911,1.2438310573091582,0.012332282316194092,1.6305594563751364,1.2919315365144068,1.2618131444623932,0.011946169059859442,BNS,higher,match,
338,BNS,1.0576010503789748,1.0531579566618143,0.9187587787056992,0.013596037768076998,1.0455925796784256,1.0400814970219079,0.9078385680134325,0.031209186286563814,BNS,higher,match,
339,BBH,11.974333014772553,6.702567724905077,7.734541314880039,0.09623674630839206,11.777500899281398,6.9137490986065915,7.80067864732522,0.08194047534638882,BBH,high,match,
340,BNS,1.0599908345853484,1.0353819933615922,0.9119885149978918,0.013663609699276632,1.1248523358026339,1.0128919727435388,0.9289750167475102,0.005460186863949784,BNS,higher,match,
341,BBH,30.34109946132994,27.348498505182263,25.070291204243347,0.11899394131225187,29.929970557449273,26.761262941913085,24.630008151884088,0.10071592729839902,BBH,high,match,
342,BNS,1.22248225212874,1.1812954349341718,1.0461206938038619,-0.027486182636492742,1.2299535793527976,1.2024122425006407,1.058667272595873,-0.00856479617009969,BNS,higher,match,
343,BBH,44.388251764288185,11.049163688760588,18.433078556034484,0.24219987531554443,44.035636543729346,10.975699449180057,18.300015279288385,0.2305839235128435,BBH,high,match,
344,BBH,16.157614624739814,15.198283625373175,13.6407806392585,0.6094218505640436,15.766471501024022,15.495817791940448,13.607089808618246,0.6046894446699762,BBH,higher,match,
345,BNS,1.3204548855634552,1.090837920464417,1.0438552664025071,-0.01028241644071513,1.3062706386855754,1.081917067799554,1.0340048854126747,0.000495533524965216,BNS,higher,match,
346,BBH,41.8787587347954,29.115220611246684,30.298702280340002,0.3400238480713448,41.877820883447406,27.81374957934094,29.58762589645241,0.3597323772949985,BBH,higher,match,
347,BBH,32.281277875256364,6.81018927746758,12.21376462669746,-0.4642668498856143,31.815139748023192,6.840738342726755,12.167433461725684,-0.4882970119031677,BBH,higher,match,
348,BBH,18.929457866193236,12.64663903362378,13.415173386750123,0.043064144901116985,18.811474555505324,12.457921716887508,13.27080179791484,0.06321970082133038,BBH,high,match,
349,BBH,42.31495135414036,27.16866285277358,29.373844143548773,-0.09491268394114148,43.51807288256601,26.95063164948577,29.644484632937278,-0.09847946522685805,BBH,high,match,
350,BNS,1.7508363334364625,1.2199469219712276,1.268170651050835,0.03370555554707901,1.8068647517434746,1.2302546786478539,1.293183124473405,0.05188796971912208,AMBIGUOUS,medium,ambiguous,
351,BNS,1.0915598343705688,1.0298633974797136,0.9229344091611366,-0.018834472595305834,1.0366304652674028,0.9860289191812664,0.8800829787349347,-0.024058787392602848,BNS,higher,match,
352,BNS,1.2669336489377285,1.2294775997304093,1.086479330816422,-0.0008113526028236004,1.274647641093424,1.2113729736490577,1.0816826677816511,-0.015995902646039752,BNS,higher,match,
353,BNS,1.985364562168222,1.6957645204870444,1.5963469130496346,-0.016450955544782018,2.0261857845033067,1.693956738205537,1.611524941960278,-0.021778748709856775,BNS,higher,match,
354,BBH,25.132283276185397,20.089447847544196,19.536669573989784,0.39500026814503736,25.069430242555484,19.84431686051419,19.390656462192045,0.4218642244936929,BBH,higher,match,
355,BBH,9.38951180478422,7.846370899585206,7.466213445701392,0.3300050398688023,9.305555937205444,7.879409561869895,7.449238284794362,0.3483363287900807,BBH,higher,match,
356,BNS,1.4419010737450706,1.1080341372992233,1.098467809247116,0.016168029695432528,1.4279032076215976,1.0910488197546635,1.0846304495344046,0.02271349013262921,BNS,higher,match,
357,BBH,25.18062180209861,5.328078586340107,9.543276383586642,0.7009969860251827,26.170788047527115,5.163139086912993,9.533127663318343,0.6973796204950977,BBH,higher,match,
358,BNS,1.6088078092055942,1.1627341257699604,1.1875351138297692,-0.03233754425390014,1.5974417850062967,1.1529403468678547,1.1783125927971376,-0.022678583690253107,BNS,higher,match,
359,BBH,14.2366932709341,9.189895029732106,9.910372951489613,0.3085612317597043,13.654489888877912,8.964670589583793,9.589381422840303,0.3322821132525682,BBH,higher,match,
360,BNS,1.3902761417723433,1.1005691237665631,1.0753793356365207,0.0016022014836739175,1.3525089179300456,1.0820586706329873,1.0518412557302144,0.003952012851546521,BNS,higher,match,
361,BNS,1.6760189600893782,1.224082927576371,1.2438591627174183,-0.0047619132837696705,1.6923373023922854,1.2274886136897232,1.2515011352475098,-0.012815334401813686,BNS,higher,match,
362,BBH,25.308451325448736,17.844003573181162,18.443936648687252,-0.20484886324758964,25.41011552489493,17.710703871174598,18.408062308761192,-0.1971264865294476,BBH,high,match,
363,BBH,19.906297714009764,11.77012756388875,13.234750724809935,-0.49379016130065756,19.546577200241558,11.752290765016022,13.110227323885521,-0.507957783949931,BBH,higher,match,
364,BNS,1.9011053131506768,1.0885936026343792,1.242789802952647,-0.021002280053419836,1.90868076312669,1.1424095135769308,1.2771504270766723,-0.020341571622400304,AMBIGUOUS,medium,ambiguous,
365,BNS,1.3765387327965817,1.11421836781967,1.0769337171855313,0.004118210807023569,1.3532664055632369,1.1333616657561643,1.0772808146494153,-0.007247425231097604,BNS,higher,match,
366,BNS,1.8584344850731824,1.1577734508474626,1.2699021240123947,-0.02697463486247644,1.8116462983789774,1.1820410672608253,1.2681840796466246,-0.04071871386764945,AMBIGUOUS,medium,ambiguous,
367,BBH,8.160501689901645,5.179874271504683,5.631032483990213,0.2904504434717973,7.970895149125668,5.0860807120749625,5.515256133275209,0.2986816241505848,BBH,high,match,
368,BNS,1.6906470731051537,1.066434032619055,1.162792611129378,-0.03547309250344386,1.652310939791208,1.0947687329278868,1.1659347518588212,-0.027455131133254294,AMBIGUOUS,medium,ambiguous,
369,BBH,49.30632686944765,35.04020154039782,36.08013094766878,-0.18612754113466456,50.3443674640927,34.99064376867634,36.418012690291356,-0.1865159177865843,BBH,high,match,
370,BBH,27.118092787377797,8.843613328272658,13.084745357322147,-0.698700085903278,27.99454001380176,8.98149046377896,13.386560101162377,-0.6908225069177155,BBH,higher,match,
371,BNS,1.1950294676448272,1.0052376678771495,0.9534399354110408,0.012035872976617403,1.2030014856010087,1.008967367150578,0.9583632879489503,0.024486970403862177,BNS,higher,match,
372,BBH,46.930757879884254,36.93059699749205,36.19044827918308,0.672113497191916,47.277769465542825,37.424298280717935,36.56853686483286,0.6650815292733527,BBH,higher,match,
373,BNS,1.0625711158461595,1.006850744140112,0.9003762992347972,-0.0279923249146135,1.0852184415510193,1.0176730576612096,0.9147699554410501,-0.00953514445196672,BNS,higher,match,
374,BBH,20.96608636119195,5.207452927014978,8.695872094360595,-0.3351377135720949,21.12221055812602,5.29448143505655,8.805661607066861,-0.329720467710242,BBH,higher,match,
375,BBH,11.255228533051937,10.053185721961638,9.257305322288646,-0.08062148304138352,11.225058393054754,9.93089078271157,9.187970364652799,-0.06194080633218223,BBH,high,match,
376,BNS,1.0999318089723635,1.016414138118157,0.9203320434146438,0.002711658644884307,1.1121365758074215,1.0301685500478,0.9316731535455075,-0.0006601746535995284,BNS,higher,match,
377,BBH,30.333466010069984,28.285506057446415,25.496698856129107,-0.46301916583501046,30.97908925722735,28.67506066623175,25.942729210918884,-0.4519515090639312,BBH,higher,match,
378,BNS,1.9713590240855083,1.537174174149295,1.5131018584615887,-0.013354432646202967,1.986342271284353,1.5068286603089942,1.5032347497709633,-0.03668172018167368,BNS,higher,match,
379,BNS,1.5653165470049433,1.0242945496378084,1.0974110107590125,-0.01767142962710012,1.54267469127319,1.0169748371220222,1.0857119956078702,-0.04528003543563203,AMBIGUOUS,medium,ambiguous,
380,BNS,1.7634112937325794,1.7264180567139933,1.518934037965143,0.004558700005825348,1.7192898230129539,1.7174998319144352,1.49594934153323,0.011044106101437938,BNS,higher,match,
381,BNS,1.8198111081856883,1.396352970834396,1.3853045976541511,-0.00576131552451231,1.835423827861698,1.3867783278418893,1.3861667912725377,0.002541113861344071,BNS,higher,match,
382,BNS,1.190727157322718,1.1218233313110622,1.0060597899042851,0.0027855898709727043,1.16631298316378,1.1446407029134837,1.0058479353661873,-0.00576489035475449,BNS,higher,match,
383,BNS,1.5790266081990518,1.2846296589679067,1.2385577419785105,0.020200160873625708,1.581722681861636,1.2419412889995631,1.2183617117250716,0.0013636387779238411,BNS,higher,match,
384,BNS,1.3191739717673296,1.0816890932943608,1.0388892122542341,0.03729331760532009,1.3354152535503199,1.050260453423687,1.0294985176108509,0.04585129892175505,BNS,higher,match,
385,BBH,8.220402502787831,8.005886200456436,7.0621617033176065,0.39050223300891584,8.400811978519599,8.124578549835542,7.19188803613322,0.3895153127241229,BBH,higher,match,
386,BBH,8.850093845827692,6.198238177426542,6.427350873992398,-0.5022310906982845,8.90973580992991,6.093635472958834,6.391562014840975,-0.5150474334698547,BBH,higher,match,
387,BNS,1.4065022037671104,1.3450277230730892,1.1973142285659975,-0.013207901433500431,1.4336794742762522,1.3350645483169759,1.2042482879318626,-0.015721906727742124,BNS,higher,match,
388,BNS,1.3513496832892642,1.1843417632751658,1.1008485932696175,0.010718807321661895,1.3602826324948194,1.222522821217677,1.1223113060062344,0.008923257377166137,BNS,higher,match,
389,BNS,1.1035102683100586,1.05206517362131,0.9379480146194316,0.023223102200206566,1.127378102268135,1.0452005813103014,0.9448577719966876,0.017665648945123825,BNS,higher,match,
390,BBH,6.742517055304828,5.573189921189519,5.331675000864869,-0.10798173901514423,6.688614669367205,5.767540637532619,5.404049285989907,-0.1072252588666316,BBH,high,match,
391,BNS,1.3180641471086796,1.1101184054611215,1.052270131493269,0.009030694507190065,1.3463566004823773,1.1011012767628343,1.0588864156436069,-0.00424705456097408,BNS,higher,match,
392,BNS,1.4410418796753934,1.3937207669521685,1.2336957935359398,-0.006109984990085008,1.4537870899056164,1.3920225724215163,1.2383604730036823,-0.009342231655948339,BNS,higher,match,
393,BNS,1.915396937089632,1.4164371597066279,1.4306618175805017,0.017048874170636438,2.033711473053619,1.43105361489382,1.4805817344679166,0.029361048912029914,BNS,higher,match,
394,BBH,29.704012993825707,28.333673138277124,25.253919136967124,-0.2305459825474052,29.786128802352504,28.94990481347704,25.563234197239066,-0.22466635636373333,BBH,high,match,
395,BBH,38.32004096501571,35.88535765220495,32.27890886767722,-0.6529676157631068,38.08003952966928,36.00414928323378,32.23182234019338,-0.6359794961279445,BBH,higher,match,
396,BNS,1.9071973733366125,1.7965110210500799,1.6112686538697145,0.016863545184928656,1.9079217721621438,1.7952649879528768,1.61101042974428,-0.006411763960112621,BNS,higher,match,
397,BBH,11.028974865305344,8.08184894274053,8.199203089523907,-0.5471261597584399,10.790979031371345,7.818697117829359,7.9757104668021155,-0.5458227007475254,BBH,higher,match,
398,BNS,1.8607676949546046,1.2946141621291476,1.3467566289439572,0.005380999468552213,1.8673768112202511,1.3085779883679591,1.3565758480002825,-0.004912428410697619,BNS,higher,match,
399,BBH,46.59303917343239,39.173387393121985,37.164118572834376,0.09644253230987976,44.073457511722864,38.686491985001666,35.931706201174286,0.08124038480571653,BBH,high,match,
400,BNS,1.007085354169948,1.0042245673867278,0.87547242989511,-0.02739997008984453,1.0168679589196044,0.9784792370926387,0.8683324109478404,-0.029803427115089074,BNS,very_high,match,
401,BNS,1.6790742101195937,1.5137515315905274,1.3875212680480893,0.006209316550768933,1.6294673742309795,1.4960743366239964,1.358983693639383,0.0005246814387171037,BNS,higher,match,
402,BNS,1.7822839235035595,1.733442229173531,1.5301314771428265,-0.0032501351031129335,1.7985634633694352,1.79386465973062,1.5636935579834803,-0.011236686168054308,BNS,higher,match,
403,BBH,17.96896855402539,14.74389442212902,14.155900640673664,0.34385694861513294,17.78538515146673,14.42728332185109,13.929751228199866,0.3184484239088145,BBH,higher,match,
404,BBH,29.854973760831477,15.178169837763555,18.324629741048025,0.01938070283968479,28.74541804245893,15.028106323334265,17.907766783653404,0.029077763945596365,BBH,high,match,
405,BNS,1.4421485574644954,1.3118208746609872,1.1971233430021349,0.020716798536826616,1.4626173141808398,1.3556651088953549,1.2256683592897823,0.02532120433787392,BNS,higher,match,
406,BBH,32.45110288002104,8.5449347269959,13.906394645668081,0.47305541615290214,32.49363497047123,8.56461052740358,13.9323209991759,0.4885476264250214,BBH,higher,match,
407,BBH,30.67291188255161,5.016489806288695,10.041188295162703,0.2482824213703909,30.072679264635667,5.298862745481593,10.272640195474782,0.25688869469403874,BBH,high,match,
408,BNS,1.9590733380799858,1.6783211088513912,1.577601718696731,0.048024375321638745,1.9457165100833178,1.6819179212647262,1.5740042991703889,0.0391772191016501,BNS,higher,match,
409,BNS,1.5433514174237577,1.415868418305824,1.2866404061196408,0.018706554716277937,1.6045379023024084,1.4171855488806708,1.3122454461917257,0.015554454869546588,BNS,higher,match,
410,BBH,11.908773232008373,10.786907931547308,9.864379094044287,-0.35628656668480535,11.899780909136089,10.445758855320864,9.701730509933947,-0.32519000488054334,BBH,higher,match,
